OTU,mean.group1.,variance.group1.,stderr.group1.,mean.group2.,variance.group2.,stderr.group2.,p.value,q.value,Kingdom,Phylum,Class,Order,Family,Genus,Species
Otu00138,0.000372,0,0.000138,0.002266,1.9e-05,0.001448,0.208791,0.595457594420601,Bacteria(100),Firmicutes(100),Erysipelotrichia(100),Erysipelotrichales(100),Erysipelotrichaceae(100),Clostridium_XVIII(100),
Otu00041,0.003439,4.2e-05,0.001483,0.000925,5e-06,0.000775,0.224775,0.639670182012848,Bacteria(100),Firmicutes(100),Bacilli(100),Lactobacillales(100),Lactobacillaceae(100),Lactobacillus(100),
Otu00048,0.00092,2e-06,0.000327,0.017478,0.002225,0.015723,0.22977,0.652487884615385,Bacteria(100),Firmicutes(100),Bacilli(100),Lactobacillales(100),Streptococcaceae(100),Streptococcus(100),
Otu00029,0.008476,0.000284,0.003863,0.002543,1.2e-05,0.001155,0.231768,0.656758362473348,Bacteria(100),Firmicutes(100),Negativicutes(100),Selenomonadales(100),Veillonellaceae(100),Veillonella(100),
Otu00153,0.000635,1e-06,0.000253,0.002173,1e-05,0.001033,0.242757,0.685696423728814,Bacteria(100),Firmicutes(100),Negativicutes(100),Selenomonadales(100),Veillonellaceae(100),Allisonella(100),
Otu00585,2.2e-05,0,2.2e-05,9.2e-05,0,9.2e-05,0.243528,0.685696423728814,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Clostridium_XlVa(100),
Otu01340,2.2e-05,0,2.2e-05,9.2e-05,0,6.1e-05,0.243528,0.685696423728814,Bacteria(100),Actinobacteria(100),Actinobacteria(100),Actinomycetales(100),Micrococcaceae(100),Rothia(100),
Otu00036,0.006176,6.1e-05,0.001796,0.002774,5.5e-05,0.002473,0.27972,0.700293673770492,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00164,0.000175,0,0.000154,4.6e-05,0,4.6e-05,0.287728,0.700293673770492,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(98),Clostridiales_unclassified(98),
Otu00174,8.8e-05,0,5.1e-05,0,0,0,0.31282,0.700293673770492,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
Otu00207,0.00127,1.6e-05,0.000925,0,0,0,0.301698,0.700293673770492,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(100),Clostridiales_unclassified(100),
Otu00209,0.000591,3e-06,0.000376,0,0,0,0.256743,0.700293673770492,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00305,8.8e-05,0,6.8e-05,0,0,0,0.31282,0.700293673770492,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Clostridium_XlVa(56),
Otu00362,8.8e-05,0,5.1e-05,0,0,0,0.31282,0.700293673770492,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00366,8.8e-05,0,5.1e-05,0,0,0,0.31282,0.700293673770492,Bacteria(100),Firmicutes(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),
Otu00395,0.000307,1e-06,0.000225,0.000139,0,6.9e-05,0.298867,0.700293673770492,Bacteria(100),Firmicutes(100),Erysipelotrichia(100),Erysipelotrichales(100),Erysipelotrichaceae(100),Turicibacter(100),
Otu00403,8.8e-05,0,6.8e-05,0,0,0,0.31282,0.700293673770492,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00416,8.8e-05,0,6.8e-05,0,0,0,0.31282,0.700293673770492,Bacteria(100),Firmicutes(100),Negativicutes(100),Selenomonadales(100),Veillonellaceae(100),Megasphaera(100),
Otu00466,8.8e-05,0,6.8e-05,0,0,0,0.31282,0.700293673770492,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Porphyromonadaceae(100),Porphyromonadaceae_unclassified(100),
Otu00479,8.8e-05,0,4e-05,0,0,0,0.31282,0.700293673770492,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Alloprevotella(100),
Otu00481,8.8e-05,0,6.8e-05,0,0,0,0.31282,0.700293673770492,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00499,8.8e-05,0,6e-05,0,0,0,0.31282,0.700293673770492,Bacteria(100),Firmicutes(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),
Otu00503,8.8e-05,0,5.1e-05,0,0,0,0.31282,0.700293673770492,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00504,8.8e-05,0,8.8e-05,0,0,0,0.31282,0.700293673770492,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Clostridium_XlVa(76),
Otu00506,8.8e-05,0,8.8e-05,0,0,0,0.31282,0.700293673770492,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu00510,8.8e-05,0,6.8e-05,0,0,0,0.31282,0.700293673770492,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(75),Clostridiales_unclassified(75),
Otu00523,8.8e-05,0,8.8e-05,0,0,0,0.31282,0.700293673770492,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(88),Lachnospiraceae_unclassified(88),
Otu00524,8.8e-05,0,5.1e-05,0,0,0,0.31282,0.700293673770492,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Oscillibacter(100),
Otu00532,8.8e-05,0,6e-05,0,0,0,0.31282,0.700293673770492,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu00548,8.8e-05,0,6.8e-05,0,0,0,0.31282,0.700293673770492,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Blautia(100),
Otu00556,8.8e-05,0,5.1e-05,0,0,0,0.31282,0.700293673770492,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidales_unclassified(100),Bacteroidales_unclassified(100),
Otu00559,8.8e-05,0,8.8e-05,0,0,0,0.31282,0.700293673770492,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(94),Ruminococcaceae_unclassified(94),
Otu00563,8.8e-05,0,6e-05,0,0,0,0.31282,0.700293673770492,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00577,8.8e-05,0,4e-05,0,0,0,0.31282,0.700293673770492,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(100),Clostridiales_unclassified(100),
Otu00582,8.8e-05,0,5.1e-05,0,0,0,0.31282,0.700293673770492,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Flavonifractor(91),
Otu00588,8.8e-05,0,5.1e-05,0,0,0,0.31282,0.700293673770492,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(81),Clostridiales_unclassified(81),
Otu00595,8.8e-05,0,6.8e-05,0,0,0,0.31282,0.700293673770492,Bacteria(100),Spirochaetes(100),Spirochaetia(100),Spirochaetales(100),Spirochaetaceae(100),Treponema(100),
Otu00612,8.8e-05,0,6.8e-05,0,0,0,0.31282,0.700293673770492,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00621,8.8e-05,0,8.8e-05,0,0,0,0.31282,0.700293673770492,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00625,8.8e-05,0,5.1e-05,0,0,0,0.31282,0.700293673770492,Bacteria(100),Firmicutes(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),
Otu00626,8.8e-05,0,8.8e-05,0,0,0,0.31282,0.700293673770492,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidales_unclassified(100),Bacteroidales_unclassified(100),
Otu00628,8.8e-05,0,5.1e-05,0,0,0,0.31282,0.700293673770492,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu00646,8.8e-05,0,5.1e-05,0,0,0,0.31282,0.700293673770492,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu00653,8.8e-05,0,6.8e-05,0,0,0,0.31282,0.700293673770492,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00663,8.8e-05,0,8.8e-05,0,0,0,0.31282,0.700293673770492,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridia_unclassified(100),Clostridia_unclassified(100),Clostridia_unclassified(100),
Otu00673,8.8e-05,0,6e-05,0,0,0,0.31282,0.700293673770492,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00676,8.8e-05,0,8.8e-05,0,0,0,0.31282,0.700293673770492,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(100),Clostridiales_unclassified(100),
Otu00686,8.8e-05,0,6.8e-05,0,0,0,0.31282,0.700293673770492,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00699,0,0,0,4.6e-05,0,4.6e-05,0.321429,0.700293673770492,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00722,8.8e-05,0,6.8e-05,0,0,0,0.31282,0.700293673770492,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(100),Clostridiales_unclassified(100),
Otu00725,8.8e-05,0,6e-05,0,0,0,0.31282,0.700293673770492,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00728,8.8e-05,0,6e-05,0,0,0,0.31282,0.700293673770492,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00750,8.8e-05,0,8.8e-05,0,0,0,0.31282,0.700293673770492,Bacteria(100),Actinobacteria(100),Actinobacteria(100),Coriobacteriales(100),Coriobacteriaceae(100),Coriobacteriaceae_unclassified(100),
Otu00764,0,0,0,4.6e-05,0,4.6e-05,0.321429,0.700293673770492,Bacteria(100),Proteobacteria(100),Gammaproteobacteria(100),Pasteurellales(100),Pasteurellaceae(100),Pasteurellaceae_unclassified(100),
Otu00816,8.8e-05,0,5.1e-05,0,0,0,0.31282,0.700293673770492,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(67),Clostridiales_unclassified(67),
Otu00822,8.8e-05,0,6.8e-05,0,0,0,0.31282,0.700293673770492,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00830,8.8e-05,0,5.1e-05,0,0,0,0.31282,0.700293673770492,Bacteria(100),Actinobacteria(100),Actinobacteria(100),Actinomycetales(100),Actinomycetaceae(100),Actinomyces(100),
Otu00853,8.8e-05,0,8.8e-05,0,0,0,0.31282,0.700293673770492,Bacteria(100),Firmicutes(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),
Otu00862,8.8e-05,0,5.1e-05,0,0,0,0.31282,0.700293673770492,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridia_unclassified(100),Clostridia_unclassified(100),Clostridia_unclassified(100),
Otu01076,0,0,0,4.6e-05,0,4.6e-05,0.321429,0.700293673770492,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiaceae_1(100),Clostridiaceae_1_unclassified(87),
Otu01078,0,0,0,4.6e-05,0,4.6e-05,0.321429,0.700293673770492,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Peptostreptococcaceae(100),Peptostreptococcaceae_unclassified(100),
Otu01086,0,0,0,4.6e-05,0,4.6e-05,0.321429,0.700293673770492,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiaceae_1(100),Clostridium_sensu_stricto(97),
Otu01091,0,0,0,4.6e-05,0,4.6e-05,0.321429,0.700293673770492,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiaceae_1(100),Clostridium_sensu_stricto(99),
Otu01156,0,0,0,4.6e-05,0,4.6e-05,0.321429,0.700293673770492,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Dorea(91),
Otu01197,0,0,0,4.6e-05,0,4.6e-05,0.321429,0.700293673770492,Bacteria(100),Firmicutes(100),Bacilli(100),Lactobacillales(100),Lactobacillaceae(100),Pediococcus(78),
Otu01222,0,0,0,4.6e-05,0,4.6e-05,0.321429,0.700293673770492,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiaceae_1(100),Clostridium_sensu_stricto(100),
Otu01342,0,0,0,4.6e-05,0,4.6e-05,0.321429,0.700293673770492,Bacteria(100),Firmicutes(100),Bacilli(100),Lactobacillales(100),Streptococcaceae(88),Streptococcaceae_unclassified(88),
Otu01359,0,0,0,4.6e-05,0,4.6e-05,0.321429,0.700293673770492,Bacteria(100),Firmicutes(100),Bacilli(100),Lactobacillales(100),Lactobacillaceae(100),Lactobacillus(100),
Otu01423,0,0,0,4.6e-05,0,4.6e-05,0.321429,0.700293673770492,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiaceae_1(100),Clostridium_sensu_stricto(89),
Otu01430,0,0,0,4.6e-05,0,4.6e-05,0.321429,0.700293673770492,Bacteria(100),Firmicutes(100),Bacilli(100),Lactobacillales(100),Lactobacillales_unclassified(100),Lactobacillales_unclassified(100),
Otu01463,0,0,0,4.6e-05,0,4.6e-05,0.321429,0.700293673770492,Bacteria(100),Proteobacteria(100),Gammaproteobacteria(100),Enterobacteriales(100),Enterobacteriaceae(100),Enterobacteriaceae_unclassified(63),
Otu01494,0,0,0,4.6e-05,0,4.6e-05,0.321429,0.700293673770492,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(77),Lachnospiraceae_unclassified(72),
Otu01574,0,0,0,4.6e-05,0,4.6e-05,0.321429,0.700293673770492,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiaceae_1(100),Clostridium_sensu_stricto(95),
Otu01703,0,0,0,4.6e-05,0,4.6e-05,0.321429,0.700293673770492,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidaceae(100),Bacteroides(100),
Otu01779,0,0,0,4.6e-05,0,4.6e-05,0.321429,0.700293673770492,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidaceae(100),Bacteroides(100),
Otu01780,0,0,0,4.6e-05,0,4.6e-05,0.321429,0.700293673770492,Bacteria(100),Proteobacteria(100),Gammaproteobacteria(100),Enterobacteriales(100),Enterobacteriaceae(100),Enterobacteriaceae_unclassified(100),
Otu01810,0,0,0,4.6e-05,0,4.6e-05,0.321429,0.700293673770492,Bacteria(100),Proteobacteria(100),Gammaproteobacteria(100),Enterobacteriales(100),Enterobacteriaceae(100),Enterobacteriaceae_unclassified(100),
Otu01827,0,0,0,4.6e-05,0,4.6e-05,0.321429,0.700293673770492,Bacteria(100),Firmicutes(100),Bacilli(100),Lactobacillales(100),Lactobacillaceae(84),Lactobacillus(84),
Otu02171,0,0,0,4.6e-05,0,4.6e-05,0.321429,0.700293673770492,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiaceae_1(100),Clostridiaceae_1_unclassified(100),
Otu02310,0,0,0,4.6e-05,0,4.6e-05,0.321429,0.700293673770492,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiaceae_1(100),Clostridiaceae_1_unclassified(58),
Otu02324,0,0,0,4.6e-05,0,4.6e-05,0.321429,0.700293673770492,Bacteria(100),Actinobacteria(100),Actinobacteria(100),Bifidobacteriales(100),Bifidobacteriaceae(100),Bifidobacterium(86),
Otu02372,0,0,0,4.6e-05,0,4.6e-05,0.321429,0.700293673770492,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Butyricicoccus(100),
Otu02469,0,0,0,4.6e-05,0,4.6e-05,0.321429,0.700293673770492,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Butyricicoccus(100),
Otu02537,0,0,0,4.6e-05,0,4.6e-05,0.321429,0.700293673770492,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiaceae_1(100),Clostridium_sensu_stricto(100),
Otu02649,0,0,0,4.6e-05,0,4.6e-05,0.321429,0.700293673770492,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Butyricicoccus(100),
Otu02817,0,0,0,4.6e-05,0,4.6e-05,0.321429,0.700293673770492,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiaceae_1(100),Clostridium_sensu_stricto(80),
Otu03094,0,0,0,4.6e-05,0,4.6e-05,0.321429,0.700293673770492,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Butyricicoccus(100),
Otu03123,0,0,0,4.6e-05,0,4.6e-05,0.321429,0.700293673770492,Bacteria(100),Proteobacteria(100),Gammaproteobacteria(100),Enterobacteriales(100),Enterobacteriaceae(100),Escherichia/Shigella(100),
Otu03512,0,0,0,4.6e-05,0,4.6e-05,0.321429,0.700293673770492,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Butyricicoccus(100),
Otu04359,0,0,0,4.6e-05,0,4.6e-05,0.321429,0.700293673770492,Bacteria(100),Firmicutes(100),Bacilli(100),Bacilli_unclassified(100),Bacilli_unclassified(100),Bacilli_unclassified(100),
Otu04529,0,0,0,4.6e-05,0,4.6e-05,0.321429,0.700293673770492,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Butyricicoccus(100),
Otu04871,0,0,0,4.6e-05,0,4.6e-05,0.321429,0.700293673770492,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Butyricicoccus(100),
Otu05952,0,0,0,4.6e-05,0,4.6e-05,0.321429,0.700293673770492,Bacteria(100),Firmicutes(100),Bacilli(100),Lactobacillales(100),Streptococcaceae(100),Streptococcus(100),
Otu05964,0,0,0,4.6e-05,0,4.6e-05,0.321429,0.700293673770492,Bacteria(100),Firmicutes(100),Bacilli(100),Lactobacillales(100),Lactobacillales_unclassified(100),Lactobacillales_unclassified(100),
Otu06165,0,0,0,4.6e-05,0,4.6e-05,0.321429,0.700293673770492,Bacteria(100),Firmicutes(100),Bacilli(100),Lactobacillales(100),Streptococcaceae(100),Streptococcus(100),
Otu06216,0,0,0,4.6e-05,0,4.6e-05,0.321429,0.700293673770492,Bacteria(100),Proteobacteria(100),Gammaproteobacteria(100),Enterobacteriales(100),Enterobacteriaceae(100),Enterobacteriaceae_unclassified(100),
Otu06374,0,0,0,4.6e-05,0,4.6e-05,0.321429,0.700293673770492,Bacteria(100),Firmicutes(100),Bacilli(100),Lactobacillales(100),Lactobacillales_unclassified(100),Lactobacillales_unclassified(100),
Otu06457,0,0,0,4.6e-05,0,4.6e-05,0.321429,0.700293673770492,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiaceae_1(100),Clostridium_sensu_stricto(100),
Otu06648,0,0,0,4.6e-05,0,4.6e-05,0.321429,0.700293673770492,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Butyricicoccus(100),
Otu06711,0,0,0,4.6e-05,0,4.6e-05,0.321429,0.700293673770492,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Butyricicoccus(100),
Otu06726,0,0,0,4.6e-05,0,4.6e-05,0.321429,0.700293673770492,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Butyricicoccus(100),
Otu07452,0,0,0,4.6e-05,0,4.6e-05,0.321429,0.700293673770492,Bacteria(100),Proteobacteria(100),Gammaproteobacteria(100),Enterobacteriales(100),Enterobacteriaceae(100),Enterobacteriaceae_unclassified(100),
Otu07473,0,0,0,4.6e-05,0,4.6e-05,0.321429,0.700293673770492,Bacteria(100),Proteobacteria(100),Gammaproteobacteria(100),Enterobacteriales(100),Enterobacteriaceae(100),Enterobacteriaceae_unclassified(100),
Otu08808,0,0,0,4.6e-05,0,4.6e-05,0.321429,0.700293673770492,Bacteria(100),Firmicutes(100),Bacilli(100),Lactobacillales(100),Lactobacillales_unclassified(100),Lactobacillales_unclassified(100),
Otu08962,0,0,0,4.6e-05,0,4.6e-05,0.321429,0.700293673770492,Bacteria(100),Firmicutes(100),Bacilli(100),Lactobacillales(100),Streptococcaceae(100),Streptococcus(100),
Otu08963,0,0,0,4.6e-05,0,4.6e-05,0.321429,0.700293673770492,Bacteria(100),Firmicutes(100),Bacilli(100),Lactobacillales(100),Lactobacillales_unclassified(100),Lactobacillales_unclassified(100),
Otu08989,0,0,0,4.6e-05,0,4.6e-05,0.321429,0.700293673770492,Bacteria(100),Firmicutes(100),Bacilli(100),Lactobacillales(100),Streptococcaceae(100),Streptococcus(100),
Otu09297,0,0,0,4.6e-05,0,4.6e-05,0.321429,0.700293673770492,Bacteria(100),Firmicutes(100),Bacilli(100),Lactobacillales(100),Streptococcaceae(100),Streptococcus(100),
Otu09341,0,0,0,4.6e-05,0,4.6e-05,0.321429,0.700293673770492,Bacteria(100),Firmicutes(100),Bacilli(100),Lactobacillales(100),Lactobacillales_unclassified(100),Lactobacillales_unclassified(100),
